dpt,flux,tonnage,annee,mois
45,LAMPE,24.403,2012,3
45,ECRAN,910.990,2012,3
45,GEMF,478.090,2012,3
45,GEMHF,673.230,2012,3
45,PAM,831.080,2012,3
45,ECRAN,3.550,2012,3
45,GEMF,0.480,2012,3
45,GEMHF,3.250,2012,3
45,PAM,12.180,2012,3
46,ND,777.000,2010,2
46,ND,159.000,2010,2
46,ND,1000.300,2010,2
46,ND,0.000,2010,2
46,ND,3.817,2010,2
46,ND,1.155,2010,2
46,ND,851.146,2011,3
46,PAM,0.000,2011,3
46,PAM,7.858,2011,3
46,PAM,306.906,2011,3
46,PAM,16.302,2011,3
46,GEMHF,0.000,2011,3
46,GEMHF,35.398,2011,3
46,GEMHF,684.461,2011,3
46,GEMHF,42.669,2011,3
46,GEMF,0.000,2011,3
46,GEMF,16.789,2011,3
46,GEMF,353.879,2011,3
46,GEMF,17.585,2011,3
46,ECRAN,0.000,2011,3
46,ECRAN,14.386,2011,3
46,ECRAN,326.767,2011,3
46,ECRAN,20.367,2011,3
46,LAMPE,2.983,2010,3
46,LAMPE,1.996,2010,3
46,LAMPE,0.000,2010,3
46,LAMPE,0.000,2010,3
46,PAM,19.853,2012,3
46,ECRAN,20.606,2012,3
46,GEMHF,43.466,2012,3
46,GEMF,15.064,2012,3
46,PAM,327.370,2012,3
46,ECRAN,355.855,2012,3
46,GEMHF,720.481,2012,3
46,GEMF,330.998,2012,3
46,PAM,12.809,2012,3
46,ECRAN,26.391,2012,3
46,GEMHF,38.552,2012,3
46,GEMF,17.514,2012,3
46,LAMPE,4.213,2011,3
46,LAMPE,2.934,2011,3
46,LAMPE,0.000,2011,3
46,LAMPE,0.265,2011,3
46,PAM,21.716,2012,2
46,ECRAN,30.626,2012,2
46,GEMHF,37.474,2012,2
46,GEMF,13.946,2012,2
46,PAM,336.903,2012,2
46,ECRAN,423.024,2012,2
46,GEMHF,713.488,2012,2
46,GEMF,327.357,2012,2
46,PAM,10.847,2012,2
46,ECRAN,34.647,2012,2
46,GEMHF,40.520,2012,2
46,GEMF,14.418,2012,2
46,LAMPE,5.016,2012,3
46,LAMPE,4.967,2012,3
46,LAMPE,0.000,2012,3
46,LAMPE,0.515,2012,3
47,ND,37.000,2010,2
47,ND,1591.000,2010,2
47,ND,873.000,2010,2
47,ND,0.000,2010,2
47,ND,17.702,2010,2
47,ND,9.484,2010,2
47,ND,4.005,2010,2
47,PAM,34.473,2011,3
47,PAM,336.149,2011,3
47,GEMHF,171.623,2011,3
47,GEMHF,558.162,2011,3
47,GEMF,71.385,2011,3
47,GEMF,300.245,2011,3
47,ECRAN,80.853,2011,3
47,ECRAN,402.489,2011,3
47,LAMPE,2.180,2010,3
47,LAMPE,6.233,2010,3
47,LAMPE,0.000,2010,3
47,LAMPE,3.645,2010,3
47,PAM,17.439,2012,3
47,ECRAN,15.599,2012,3
47,GEMHF,15.330,2012,3
47,GEMF,4.246,2012,3
47,PAM,374.970,2012,3
47,ECRAN,459.452,2012,3
47,GEMHF,568.379,2012,3
47,GEMF,280.874,2012,3
47,PAM,39.521,2012,3
47,ECRAN,93.961,2012,3
47,GEMHF,181.475,2012,3
47,GEMF,70.726,2012,3
47,LAMPE,2.591,2011,3
47,LAMPE,6.836,2011,3
47,LAMPE,0.000,2011,3
47,LAMPE,4.184,2011,3
47,PAM,2.407,2012,3
47,GEMHF,0.072,2012,3
47,PAM,29.255,2012,2
47,ECRAN,31.555,2012,2
47,GEMHF,20.948,2012,2
47,GEMF,7.997,2012,2
47,PAM,404.996,2012,2
47,ECRAN,538.406,2012,2
47,GEMHF,498.262,2012,2
47,GEMF,297.964,2012,2
47,PAM,34.673,2012,2
47,ECRAN,97.908,2012,2
47,GEMHF,176.907,2012,2
47,GEMF,79.234,2012,2
47,LAMPE,3.644,2012,3
47,LAMPE,7.348,2012,3
47,LAMPE,0.000,2012,3
47,LAMPE,4.064,2012,3
47,ECRAN,0.000,2012,3
47,GEMF,0.000,2012,3
47,GEMHF,0.000,2012,3
47,PAM,1.290,2012,3
48,ND,78.000,2010,2
48,ND,35.000,2010,2
48,ND,0.000,2010,2
48,ND,74.777,2010,2
48,ND,2.577,2010,2
48,ND,2.601,2010,2
48,ECRAN,94.627,2011,3
48,PAM,0.000,2011,3
48,PAM,3.505,2011,3
48,PAM,6.518,2011,3
48,GEMHF,0.000,2011,3
48,GEMHF,63.803,2011,3
48,GEMHF,9.929,2011,3
48,GEMF,0.000,2011,3
48,GEMF,23.237,2011,3
48,GEMF,2.170,2011,3
48,ECRAN,0.000,2011,3
48,ECRAN,14.282,2011,3
48,ECRAN,3.736,2011,3
48,LAMPE,0.000,2010,3
48,LAMPE,0.352,2010,3
48,LAMPE,0.000,2010,3
48,LAMPE,4.833,2010,3
48,GEMF,113.863,2011,3
48,GEMHF,213.990,2012,3
48,PAM,137.242,2012,3
48,ECRAN,119.717,2012,3
48,GEMF,114.245,2012,3
48,PAM,3.122,2012,3
48,ECRAN,1.858,2012,3
48,GEMHF,5.834,2012,3
48,GEMF,0.564,2012,3
48,PAM,4.203,2012,3
48,ECRAN,15.087,2012,3
48,GEMHF,57.082,2012,3
48,GEMF,19.887,2012,3
48,LAMPE,0.000,2011,3
48,LAMPE,0.818,2011,3
48,LAMPE,0.000,2011,3
48,LAMPE,4.108,2011,3
48,PAM,146.262,2012,3
48,GEMHF,214.205,2012,3
48,GEMF,118.557,2012,3
48,ECRAN,130.601,2012,3
48,GEMHF,203.502,2011,3
48,PAM,119.341,2011,3
48,PAM,8.363,2012,2
48,ECRAN,6.513,2012,2
48,GEMHF,7.959,2012,2
48,GEMF,3.601,2012,2
48,PAM,3.500,2012,2
48,ECRAN,15.081,2012,2
48,GEMHF,47.518,2012,2
48,GEMF,17.290,2012,2
48,LAMPE,0.000,2012,3
48,LAMPE,0.914,2012,3
48,LAMPE,0.000,2012,3
48,LAMPE,5.680,2012,3
48,ECRAN,166.900,2012,3
48,GEMF,123.060,2012,3
48,GEMHF,221.080,2012,3
48,PAM,195.200,2012,3
49,ND,267.000,2010,2
49,ND,3402.000,2010,2
49,ND,2712.000,2010,2
49,ND,0.000,2010,2
49,ND,26.252,2010,2
49,ND,38.952,2010,2
49,ND,20.589,2010,2
49,ECRAN,0.320,2011,3
49,ECRAN,16.816,2011,3
49,PAM,0.000,2011,3
49,PAM,79.166,2011,3
49,PAM,760.492,2011,3
49,PAM,260.128,2011,3
49,GEMHF,0.000,2011,3
49,GEMHF,714.225,2011,3
49,GEMHF,876.452,2011,3
49,GEMHF,288.960,2011,3
49,GEMF,0.000,2011,3
49,GEMF,309.376,2011,3
49,GEMF,405.299,2011,3
49,GEMF,99.964,2011,3
49,ECRAN,0.000,2011,3
49,ECRAN,186.198,2011,3
49,ECRAN,606.576,2011,3
49,ECRAN,218.051,2011,3
49,LAMPE,5.848,2010,3
49,LAMPE,18.551,2010,3
49,LAMPE,0.000,2010,3
49,LAMPE,10.201,2010,3
49,GEMF,13.588,2011,3
49,PAM,26.630,2012,3
49,GEMHF,21.636,2012,3
49,ECRAN,16.881,2012,3
49,GEMF,14.507,2012,3
49,PAM,4.384,2012,3
49,GEMHF,0.373,2012,3
49,GEMF,0.145,2012,3
49,PAM,274.820,2012,3
49,ECRAN,286.624,2012,3
49,GEMHF,273.509,2012,3
49,GEMF,85.571,2012,3
49,PAM,1139.699,2012,3
49,ECRAN,1091.899,2012,3
49,GEMHF,1205.708,2012,3
49,GEMF,522.718,2012,3
49,PAM,74.474,2012,3
49,ECRAN,281.926,2012,3
49,GEMHF,758.330,2012,3
49,GEMF,313.430,2012,3
49,LAMPE,10.229,2011,3
49,LAMPE,18.303,2011,3
49,LAMPE,0.000,2011,3
49,LAMPE,13.371,2011,3
49,PAM,9.925,2012,3
49,GEMHF,0.309,2012,3
49,ECRAN,0.264,2012,3
49,PAM,39.600,2012,3
49,GEMHF,25.157,2012,3
49,GEMF,13.594,2012,3
49,ECRAN,24.629,2012,3
49,GEMF,0.253,2011,3
49,GEMHF,26.092,2011,3
49,PAM,23.220,2011,3
49,PAM,5.577,2011,3
49,PAM,277.973,2012,2
49,ECRAN,246.283,2012,2
49,GEMHF,338.969,2012,2
49,GEMF,116.787,2012,2
49,PAM,1318.510,2012,2
49,ECRAN,1116.110,2012,2
49,GEMHF,1301.800,2012,2
49,GEMF,613.441,2012,2
49,PAM,77.143,2012,2
49,ECRAN,166.085,2012,2
49,GEMHF,778.763,2012,2
49,GEMF,304.896,2012,2
49,LAMPE,11.435,2012,3
49,LAMPE,20.577,2012,3
49,LAMPE,0.000,2012,3
49,LAMPE,25.918,2012,3
49,ECRAN,21.440,2012,3
49,GEMF,15.026,2012,3
49,GEMHF,25.776,2012,3
49,PAM,38.697,2012,3
49,ECRAN,0.000,2012,3
49,GEMF,0.380,2012,3
49,GEMHF,0.250,2012,3
49,PAM,16.410,2012,3
50,ND,1116.000,2010,2
50,ND,672.000,2010,2
50,ND,0.000,2010,2
50,ND,107.245,2010,2
50,ND,11.358,2010,2
50,ND,3.679,2010,2
50,ND,19.000,2010,2
50,ECRAN,3.600,2011,3
50,ECRAN,134.099,2011,3
50,PAM,0.000,2011,3
50,PAM,60.837,2011,3
50,PAM,311.223,2011,3
50,PAM,115.034,2011,3
50,GEMHF,0.000,2011,3
50,GEMHF,332.517,2011,3
50,GEMHF,644.904,2011,3
50,GEMHF,215.358,2011,3
50,GEMF,0.000,2011,3
50,GEMF,123.785,2011,3
50,GEMF,250.564,2011,3
50,GEMF,95.856,2011,3
50,ECRAN,0.000,2011,3
50,ECRAN,118.844,2011,3
50,ECRAN,302.650,2011,3
50,ECRAN,134.049,2011,3
50,LAMPE,4.288,2010,3
50,LAMPE,9.197,2010,3
50,LAMPE,0.000,2010,3
50,LAMPE,1.474,2010,3
50,GEMF,88.695,2011,3
50,GEMHF,196.833,2012,3
50,ECRAN,146.353,2012,3
50,PAM,140.629,2012,3
50,GEMF,90.590,2012,3
50,PAM,8.642,2012,3
50,ECRAN,4.252,2012,3
50,PAM,125.599,2012,3
50,ECRAN,147.655,2012,3
50,GEMHF,193.369,2012,3
50,GEMF,80.086,2012,3
50,PAM,596.030,2012,3
50,ECRAN,643.996,2012,3
50,GEMHF,898.594,2012,3
50,GEMF,390.800,2012,3
50,PAM,41.570,2012,3
50,ECRAN,127.850,2012,3
50,GEMHF,377.420,2012,3
50,GEMF,133.922,2012,3
50,LAMPE,5.339,2011,3
50,LAMPE,9.359,2011,3
50,LAMPE,0.000,2011,3
50,LAMPE,2.044,2011,3
50,PAM,14.732,2012,3
50,ECRAN,2.364,2012,3
50,PAM,92.793,2012,3
50,GEMHF,114.963,2012,3
50,GEMF,52.233,2012,3
50,ECRAN,100.900,2012,3
50,GEMHF,206.407,2011,3
50,PAM,122.520,2011,3
50,PAM,8.196,2011,3
50,PAM,112.154,2012,2
50,ECRAN,159.383,2012,2
50,GEMHF,205.849,2012,2
50,GEMF,102.318,2012,2
50,PAM,768.756,2012,2
50,ECRAN,713.888,2012,2
50,GEMHF,1070.570,2012,2
50,GEMF,464.967,2012,2
50,PAM,47.246,2012,2
50,ECRAN,109.065,2012,2
50,GEMHF,398.181,2012,2
50,GEMF,151.802,2012,2
50,LAMPE,4.435,2012,3
50,LAMPE,11.572,2012,3
50,LAMPE,0.000,2012,3
50,LAMPE,3.937,2012,3
50,ECRAN,91.590,2012,3
50,GEMF,54.100,2012,3
50,GEMHF,97.310,2012,3
50,PAM,100.220,2012,3
50,ECRAN,3.680,2012,3
50,GEMF,0.000,2012,3
50,GEMHF,0.090,2012,3
50,PAM,23.180,2012,3
51,ND,215.000,2010,2
51,ND,1156.000,2010,2
51,ND,1251.000,2010,2
51,ND,0.000,2010,2
51,ND,386.334,2010,2
51,ND,44.563,2010,2
51,ND,22.102,2010,2
51,ECRAN,0.185,2011,3
51,ECRAN,285.450,2011,3
51,PAM,0.000,2011,3
51,PAM,71.193,2011,3
51,PAM,57.742,2011,3
51,GEMHF,0.000,2011,3
51,GEMHF,619.680,2011,3
51,GEMHF,35.617,2011,3
51,GEMF,0.000,2011,3
51,GEMF,265.977,2011,3
51,GEMF,13.332,2011,3
51,ECRAN,0.000,2011,3
51,ECRAN,117.460,2011,3
51,ECRAN,35.763,2011,3
51,LAMPE,4.275,2010,3
51,LAMPE,19.882,2010,3
51,LAMPE,0.000,2010,3
51,LAMPE,11.463,2010,3
51,GEMF,172.842,2011,3
51,PAM,509.426,2012,3
51,GEMHF,479.345,2012,3
51,ECRAN,453.164,2012,3
51,GEMF,269.978,2012,3
51,PAM,13.371,2012,3
51,ECRAN,6.008,2012,3
51,PAM,43.861,2012,3
51,ECRAN,33.383,2012,3
51,GEMHF,34.095,2012,3
51,GEMF,13.191,2012,3
51,PAM,33.197,2012,3
51,ECRAN,44.398,2012,3
51,GEMHF,16.378,2012,3
51,GEMF,20.057,2012,3
51,PAM,82.754,2012,3
51,ECRAN,227.608,2012,3
51,GEMHF,606.755,2012,3
51,GEMF,265.169,2012,3
51,LAMPE,3.248,2011,3
51,LAMPE,18.571,2011,3
51,LAMPE,0.000,2011,3
51,LAMPE,13.786,2011,3
51,GEMF,0.640,2011,3
51,GEMHF,0.240,2011,3
51,PAM,12.577,2012,3
51,GEMHF,0.698,2012,3
51,GEMF,0.338,2012,3
51,ECRAN,7.634,2012,3
51,PAM,676.063,2012,3
51,GEMHF,466.345,2012,3
51,GEMF,316.302,2012,3
51,ECRAN,658.414,2012,3
51,GEMF,0.474,2011,3
51,GEMHF,267.838,2011,3
51,GEMHF,0.609,2011,3
51,PAM,339.806,2011,3
51,PAM,5.705,2011,3
51,PAM,34.505,2012,2
51,ECRAN,28.553,2012,2
51,GEMHF,32.989,2012,2
51,GEMF,14.243,2012,2
51,PAM,84.957,2012,2
51,ECRAN,102.532,2012,2
51,GEMHF,98.352,2012,2
51,GEMF,53.763,2012,2
51,PAM,73.598,2012,2
51,ECRAN,149.031,2012,2
51,GEMHF,659.054,2012,2
51,GEMF,300.457,2012,2
51,LAMPE,5.434,2012,3
51,LAMPE,21.415,2012,3
51,LAMPE,0.000,2012,3
51,LAMPE,14.201,2012,3
51,ECRAN,746.760,2012,3
51,GEMF,399.420,2012,3
51,GEMHF,514.490,2012,3
51,PAM,852.990,2012,3
51,ECRAN,7.550,2012,3
51,GEMF,0.360,2012,3
51,GEMHF,0.860,2012,3
51,PAM,18.740,2012,3
52,ND,702.000,2010,2
52,ND,270.000,2010,2
52,ND,142.546,2010,2
52,ND,0.000,2010,2
52,ND,8.415,2010,2
52,ND,2.221,2010,2
52,ND,270.335,2011,3
52,PAM,0.000,2011,3
52,PAM,12.150,2011,3
52,PAM,206.880,2011,3
52,PAM,35.041,2011,3
52,GEMHF,0.000,2011,3
52,GEMHF,94.910,2011,3
52,GEMHF,264.270,2011,3
52,GEMHF,33.715,2011,3
52,GEMF,0.000,2011,3
52,GEMF,45.370,2011,3
52,GEMF,170.690,2011,3
52,GEMF,13.172,2011,3
52,ECRAN,0.000,2011,3
52,ECRAN,22.080,2011,3
52,ECRAN,225.040,2011,3
52,ECRAN,18.184,2011,3
52,LAMPE,3.867,2010,3
52,LAMPE,3.671,2010,3
52,LAMPE,0.000,2010,3
52,LAMPE,0.508,2010,3
52,PAM,42.842,2012,3
52,ECRAN,28.561,2012,3
52,GEMHF,46.192,2012,3
52,GEMF,11.162,2012,3
52,PAM,249.110,2012,3
52,ECRAN,294.070,2012,3
52,GEMHF,271.760,2012,3
52,GEMF,161.320,2012,3
52,PAM,16.500,2012,3
52,ECRAN,32.470,2012,3
52,GEMHF,88.210,2012,3
52,GEMF,48.440,2012,3
52,LAMPE,3.170,2011,3
52,LAMPE,3.458,2011,3
52,LAMPE,0.000,2011,3
52,LAMPE,0.522,2011,3
52,PAM,35.606,2012,2
52,ECRAN,33.312,2012,2
52,GEMHF,39.028,2012,2
52,GEMF,15.521,2012,2
52,PAM,286.865,2012,2
52,ECRAN,329.672,2012,2
52,GEMHF,302.356,2012,2
52,GEMF,208.809,2012,2
52,PAM,14.762,2012,2
52,ECRAN,21.197,2012,2
52,GEMHF,70.583,2012,2
52,GEMF,36.152,2012,2
52,LAMPE,3.572,2012,3
52,LAMPE,5.346,2012,3
52,LAMPE,0.000,2012,3
52,LAMPE,0.508,2012,3
52,ECRAN,0.000,2012,3
52,GEMF,0.000,2012,3
52,GEMHF,0.000,2012,3
52,PAM,2.060,2012,3
53,ND,105.000,2010,2
53,ND,332.000,2010,2
53,ND,306.000,2010,2
53,ND,0.000,2010,2
53,ND,613.993,2010,2
53,ND,11.956,2010,2
53,ND,6.638,2010,2
53,ECRAN,0.800,2011,3
53,ECRAN,334.253,2011,3
53,PAM,0.000,2011,3
53,PAM,24.674,2011,3
53,PAM,62.573,2011,3
53,GEMHF,0.000,2011,3
53,GEMHF,114.287,2011,3
53,GEMHF,39.528,2011,3
53,GEMF,0.000,2011,3
53,GEMF,59.653,2011,3
53,GEMF,17.463,2011,3
53,ECRAN,0.000,2011,3
53,ECRAN,46.376,2011,3
53,ECRAN,35.806,2011,3
53,LAMPE,3.832,2010,3
53,LAMPE,7.204,2010,3
53,LAMPE,0.000,2010,3
53,LAMPE,2.574,2010,3
53,GEMF,238.146,2011,3
53,PAM,436.941,2012,3
53,GEMHF,388.550,2012,3
53,ECRAN,373.130,2012,3
53,GEMF,287.512,2012,3
53,PAM,69.987,2012,3
53,ECRAN,46.303,2012,3
53,GEMHF,43.618,2012,3
53,GEMF,15.288,2012,3
53,PAM,4.179,2012,3
53,ECRAN,4.871,2012,3
53,GEMHF,6.425,2012,3
53,GEMF,3.456,2012,3
53,PAM,27.644,2012,3
53,ECRAN,80.727,2012,3
53,GEMHF,140.798,2012,3
53,GEMF,58.162,2012,3
53,LAMPE,4.066,2011,3
53,LAMPE,8.690,2011,3
53,LAMPE,0.000,2011,3
53,LAMPE,3.499,2011,3
53,PAM,564.551,2012,3
53,GEMHF,387.504,2012,3
53,GEMF,277.661,2012,3
53,ECRAN,524.498,2012,3
53,GEMF,0.598,2011,3
53,GEMHF,351.198,2011,3
53,GEMHF,0.432,2011,3
53,PAM,330.300,2011,3
53,PAM,0.640,2011,3
53,PAM,65.541,2012,2
53,ECRAN,42.163,2012,2
53,GEMHF,38.146,2012,2
53,GEMF,17.157,2012,2
53,PAM,28.711,2012,2
53,ECRAN,24.744,2012,2
53,GEMHF,38.500,2012,2
53,GEMF,19.556,2012,2
53,PAM,27.462,2012,2
53,ECRAN,52.158,2012,2
53,GEMHF,153.953,2012,2
53,GEMF,66.448,2012,2
53,LAMPE,4.221,2012,3
53,LAMPE,7.262,2012,3
53,LAMPE,0.000,2012,3
53,LAMPE,3.489,2012,3
53,ECRAN,365.970,2012,3
53,GEMF,223.470,2012,3
53,GEMHF,332.100,2012,3
53,PAM,499.415,2012,3
53,ECRAN,0.000,2012,3
53,GEMF,0.000,2012,3
53,GEMHF,0.000,2012,3
53,PAM,0.780,2012,3
54,ND,254.000,2010,2
54,ND,3608.000,2010,2
54,ND,1752.000,2010,2
54,ND,426.537,2010,2
54,ND,142.072,2010,2
54,ND,45.580,2010,2
54,ND,27.121,2010,2
54,ND,306.405,2011,3
54,ECRAN,0.230,2011,3
54,PAM,0.000,2011,3
54,PAM,63.586,2011,3
54,PAM,904.208,2011,3
54,PAM,13.652,2011,3
54,GEMHF,0.000,2011,3
54,GEMHF,975.026,2011,3
54,GEMHF,1015.119,2011,3
54,GEMHF,39.964,2011,3
54,GEMF,0.000,2011,3
54,GEMF,431.784,2011,3
54,GEMF,532.849,2011,3
54,GEMF,17.342,2011,3
54,ECRAN,0.000,2011,3
54,ECRAN,164.948,2011,3
54,ECRAN,857.736,2011,3
54,ECRAN,12.382,2011,3
54,LAMPE,2.593,2010,3
54,LAMPE,20.070,2010,3
54,LAMPE,0.000,2010,3
54,LAMPE,19.295,2010,3
54,PAM,5.026,2012,3
54,GEMHF,1.360,2012,3
54,ECRAN,0.936,2012,3
54,GEMF,0.432,2012,3
54,PAM,20.356,2012,3
54,ECRAN,21.997,2012,3
54,GEMHF,31.269,2012,3
54,GEMF,12.797,2012,3
54,PAM,1019.586,2012,3
54,ECRAN,1112.636,2012,3
54,GEMHF,935.584,2012,3
54,GEMF,536.198,2012,3
54,PAM,59.573,2012,3
54,ECRAN,242.162,2012,3
54,GEMHF,919.032,2012,3
54,GEMF,415.390,2012,3
54,LAMPE,4.554,2011,3
54,LAMPE,18.677,2011,3
54,LAMPE,0.000,2011,3
54,LAMPE,20.865,2011,3
54,PAM,13.610,2012,3
54,GEMHF,0.634,2012,3
54,GEMF,0.587,2012,3
54,ECRAN,0.814,2012,3
54,GEMHF,1.390,2011,3
54,PAM,3.860,2011,3
54,PAM,23.956,2012,2
54,ECRAN,26.637,2012,2
54,GEMHF,33.904,2012,2
54,GEMF,17.448,2012,2
54,PAM,1062.530,2012,2
54,ECRAN,1133.530,2012,2
54,GEMHF,855.266,2012,2
54,GEMF,503.246,2012,2
54,PAM,64.201,2012,2
54,ECRAN,173.408,2012,2
54,GEMHF,858.973,2012,2
54,GEMF,397.391,2012,2
54,LAMPE,5.273,2012,3
54,LAMPE,22.438,2012,3
54,LAMPE,0.000,2012,3
54,LAMPE,23.959,2012,3
54,ECRAN,0.800,2012,3
54,GEMF,0.010,2012,3
54,GEMHF,0.110,2012,3
54,PAM,17.330,2012,3
55,ND,558.000,2010,2
55,ND,179.000,2010,2
55,ND,0.000,2010,2
55,ND,0.000,2010,2
55,ND,2.851,2010,2
55,ND,0.837,2010,2
55,PAM,7.666,2011,3
55,PAM,250.668,2011,3
55,GEMHF,103.361,2011,3
55,GEMHF,343.398,2011,3
55,GEMF,45.587,2011,3
55,GEMF,193.057,2011,3
55,ECRAN,31.763,2011,3
55,ECRAN,278.322,2011,3
55,LAMPE,0.181,2010,3
55,LAMPE,2.563,2010,3
55,LAMPE,0.000,2010,3
55,LAMPE,0.658,2010,3
55,PAM,304.439,2012,3
55,ECRAN,355.532,2012,3
55,GEMHF,362.529,2012,3
55,GEMF,213.925,2012,3
55,PAM,7.540,2012,3
55,ECRAN,44.619,2012,3
55,GEMHF,105.649,2012,3
55,GEMF,44.480,2012,3
55,LAMPE,0.343,2011,3
55,LAMPE,2.893,2011,3
55,LAMPE,0.000,2011,3
55,LAMPE,1.460,2011,3
55,PAM,345.716,2012,2
55,ECRAN,389.646,2012,2
55,GEMHF,343.563,2012,2
55,GEMF,219.681,2012,2
55,PAM,8.150,2012,2
55,ECRAN,29.146,2012,2
55,GEMHF,101.506,2012,2
55,GEMF,45.329,2012,2
55,LAMPE,0.657,2012,3
55,LAMPE,4.383,2012,3
55,LAMPE,0.000,2012,3
55,LAMPE,1.914,2012,3
56,ND,1506.000,2010,2
56,ND,602.000,2010,2
56,ND,0.000,2010,2
56,ND,12.794,2010,2
56,ND,20.377,2010,2
56,ND,10.645,2010,2
56,ND,23.000,2010,2
56,ECRAN,0.493,2011,3
56,PAM,0.000,2011,3
56,PAM,57.975,2011,3
56,PAM,570.909,2011,3
56,PAM,36.598,2011,3
56,GEMHF,0.000,2011,3
56,GEMHF,683.144,2011,3
56,GEMHF,865.236,2011,3
56,GEMHF,37.885,2011,3
56,GEMF,0.000,2011,3
56,GEMF,292.529,2011,3
56,GEMF,471.740,2011,3
56,GEMF,14.077,2011,3
56,ECRAN,0.000,2011,3
56,ECRAN,190.351,2011,3
56,ECRAN,554.356,2011,3
56,ECRAN,30.494,2011,3
56,LAMPE,5.085,2010,3
56,LAMPE,16.445,2010,3
56,LAMPE,0.000,2010,3
56,LAMPE,2.944,2010,3
56,PAM,11.782,2012,3
56,GEMHF,2.492,2012,3
56,GEMF,0.516,2012,3
56,ECRAN,0.302,2012,3
56,PAM,50.372,2012,3
56,ECRAN,50.589,2012,3
56,GEMHF,43.308,2012,3
56,GEMF,13.102,2012,3
56,PAM,768.633,2012,3
56,ECRAN,902.605,2012,3
56,GEMHF,996.857,2012,3
56,GEMF,543.480,2012,3
56,PAM,62.935,2012,3
56,ECRAN,276.477,2012,3
56,GEMHF,715.958,2012,3
56,GEMF,290.685,2012,3
56,LAMPE,5.791,2011,3
56,LAMPE,13.426,2011,3
56,LAMPE,0.000,2011,3
56,LAMPE,4.707,2011,3
56,PAM,15.771,2012,3
56,GEMHF,6.625,2012,3
56,GEMF,0.492,2012,3
56,ECRAN,0.174,2012,3
56,GEMF,0.707,2011,3
56,GEMHF,2.580,2011,3
56,PAM,12.842,2011,3
56,PAM,47.808,2012,2
56,ECRAN,50.803,2012,2
56,GEMHF,49.129,2012,2
56,GEMF,15.420,2012,2
56,PAM,938.934,2012,2
56,ECRAN,987.998,2012,2
56,GEMHF,1128.430,2012,2
56,GEMF,624.050,2012,2
56,PAM,67.017,2012,2
56,ECRAN,169.072,2012,2
56,GEMHF,642.286,2012,2
56,GEMF,268.465,2012,2
56,LAMPE,8.784,2012,3
56,LAMPE,13.963,2012,3
56,LAMPE,0.000,2012,3
56,LAMPE,5.953,2012,3
56,ECRAN,0.850,2012,3
56,GEMF,0.300,2012,3
56,GEMHF,2.320,2012,3
56,PAM,13.140,2012,3
57,ND,298.000,2010,2
57,ND,3864.000,2010,2
57,ND,2286.000,2010,2
57,ND,0.000,2010,2
57,ND,632.737,2010,2
57,ND,70.286,2010,2
57,ND,28.521,2010,2
57,ECRAN,0.781,2011,3
57,ECRAN,533.062,2011,3
57,ECRAN,5.946,2011,3
57,PAM,0.000,2011,3
57,PAM,143.361,2011,3
57,PAM,804.392,2011,3
57,PAM,98.166,2011,3
57,GEMHF,0.000,2011,3
57,GEMHF,1214.926,2011,3
57,GEMHF,794.154,2011,3
57,GEMHF,98.803,2011,3
57,GEMF,0.000,2011,3
57,GEMF,486.073,2011,3
57,GEMF,562.446,2011,3
57,GEMF,34.893,2011,3
57,ECRAN,0.000,2011,3
57,ECRAN,287.465,2011,3
57,ECRAN,886.281,2011,3
57,ECRAN,74.298,2011,3
57,LAMPE,11.522,2010,3
57,LAMPE,28.424,2010,3
57,LAMPE,0.000,2010,3
57,LAMPE,29.975,2010,3
57,GEMF,238.031,2011,3
57,ECRAN,616.738,2012,3
57,PAM,550.005,2012,3
57,GEMHF,379.945,2012,3
57,GEMF,284.609,2012,3
57,PAM,20.055,2012,3
57,ECRAN,0.643,2012,3
57,GEMF,0.100,2012,3
57,GEMHF,0.025,2012,3
57,PAM,101.088,2012,3
57,ECRAN,81.969,2012,3
57,GEMHF,94.968,2012,3
57,GEMF,41.095,2012,3
57,PAM,998.549,2012,3
57,ECRAN,1098.591,2012,3
57,GEMHF,685.050,2012,3
57,GEMF,532.424,2012,3
57,PAM,156.179,2012,3
57,ECRAN,405.861,2012,3
57,GEMHF,1325.024,2012,3
57,GEMF,509.881,2012,3
57,LAMPE,11.117,2011,3
57,LAMPE,21.602,2011,3
57,LAMPE,0.000,2011,3
57,LAMPE,63.774,2011,3
57,PAM,14.379,2012,3
57,GEMHF,0.148,2012,3
57,GEMF,0.040,2012,3
57,PAM,518.804,2012,3
57,GEMHF,317.243,2012,3
57,GEMF,233.487,2012,3
57,ECRAN,700.342,2012,3
57,GEMF,0.511,2011,3
57,GEMHF,280.358,2011,3
57,GEMHF,0.342,2011,3
57,PAM,1.892,2011,3
57,PAM,399.143,2011,3
57,PAM,15.347,2011,3
57,PAM,92.520,2012,2
57,ECRAN,80.525,2012,2
57,GEMHF,86.448,2012,2
57,GEMF,39.860,2012,2
57,PAM,1157.920,2012,2
57,ECRAN,1275.230,2012,2
57,GEMHF,710.733,2012,2
57,GEMF,559.424,2012,2
57,PAM,150.285,2012,2
57,ECRAN,289.594,2012,2
57,GEMHF,1382.740,2012,2
57,GEMF,564.839,2012,2
57,LAMPE,12.695,2012,3
57,LAMPE,28.681,2012,3
